"annee","departement","region","filiere","agriculture","industrie","tertiaire","residentiel","inconnu","totale","habitant_region","habitant_departement"
2019,"Dordogne","Nouvelle-Aquitaine","Gaz",12580.90925,1692317.75533,303063.92244,576197.04895,251.34911,2584410.98508,6010289,413223
2019,"Doubs","Bourgogne-Franche-Comte","Electricite",58265.3134369995,997990.563013747,974087.791879995,1189332.8004224,34589.7566145088,3254266.22536765,2805580,543974
2019,"Doubs","Bourgogne-Franche-Comte","Gaz",3166.54249,1300379.62061,691536.75531,1072267.59751,763.00294,3068113.51886,2805580,543974
2019,"Drome","Auvergne-Rhone-Alpes","Gaz",13507.05519,1400735.05971,710270.46515,794979.54141,1889.76116,2921381.88262,8042936,516762
2019,"Drome","Auvergne-Rhone-Alpes","Electricite",91981.564606162,1320634.29731044,1177710.44012665,1354186.37564032,58448.4189895085,4002961.09667309,8042936,516762
2019,"Essonne","Ile-de-France","Electricite",14493.509485168,1045724.0220063,3267238.45457234,2639560.57293097,139013.333416571,7106029.89241136,12262544,1301659
2019,"Essonne","Ile-de-France","Gaz",5433.64466,1449576.92863,2046520.17003,3778502.7748,5443.68605,7285477.20417,12262544,1301659
2019,"Eure","Normandie","Gaz",5246.56066,1988011.27304,595357.27141,985953.33366,3700.79845,3578269.23722,3325032,599507
2019,"Eure","Normandie","Electricite",47489.4498335493,1296201.92436717,991439.137160579,1675038.30701851,50289.0309982621,4060457.84937807,3325032,599507
2019,"Eure-et-Loir","Centre-Val de Loire","Gaz",1641.89831,931927.01089,576505.75143,904973.97424,32156.30304,2447204.93791,2573180,431575
2019,"Eure-et-Loir","Centre-Val de Loire","Electricite",129822.487510401,551228.032245937,805759.715397478,1274887.93250984,146406.776895109,2908104.94455877,2573180,431575
2019,"Finistere","Bretagne","Electricite",412315.150197863,1203774.13663124,1554406.8115271,2380754.70381675,99987.4364172881,5651238.23859025,3354854,915090
2019,"Finistere","Bretagne","Gaz",461972.16422,1411990.73027,1865192.18674,1285577.6611,11363.88155,5036096.62388,3354854,915090
2019,"Gard","Occitanie","Gaz",17074.72823,1164887.28053,490261.89612,997236.91293,889.1391,2670349.95691,5933185,748437
2019,"Gard","Occitanie","Electricite",51190.55119866,1373904.30677838,1290229.08983146,2189163.34006798,57755.6973310286,4962242.98520751,5933185,748437
2019,"Gers","Occitanie","Gaz",1474.80711,58373.97764,163393.663465,170062.05127,427.24791,393731.747395,5933185,191377
2019,"Gers","Occitanie","Electricite",94810.937858723,140032.50569677,303550.488200716,578162.950586218,31209.9938927342,1147766.87623516,5933185,191377
2019,"Gironde","Nouvelle-Aquitaine","Electricite",219609.547644323,1515371.74369066,3164105.16700522,4228391.49168526,229787.889183321,9357265.83920879,6010289,1623749
2019,"Gironde","Nouvelle-Aquitaine","Gaz",38992.08917,2248815.1087644,1680954.39636,3382178.12762,5436.94145,7356376.6633644,6010289,1623749
2019,"Haut-Rhin","Grand Est","Gaz",25608.01164,10359412.6439,1116676.6246,2066858.2206,101806.1375,13670361.63824,5556219,767086
2019,"Haut-Rhin","Grand Est","Electricite",50847.7949057679,2415688.65086868,1242634.82457682,1697937.7165881,183995.593679555,5591104.58061893,5556219,767086
2019,"Haute-Corse","Corse","Electricite",7840.003,45727.009,317190.943,541943.942,75803.401,988505.298,340440,181933
2019,"Haute-Garonne","Occitanie","Electricite",35540.1580507671,1184102.46687113,2863585.2546553,3316025.93905264,180949.825497008,7580203.64412685,5933185,1400039
2019,"Haute-Garonne","Occitanie","Gaz",3939.00966,1452573.179282,1296574.9637564,2775541.94337,6440.58729,5535069.6833584,5933185,1400039
2019,"Haute-Loire","Auvergne-Rhone-Alpes","Gaz",874.96038,402309.48778,206141.15159,349611.85978,383.51995,959320.97948,8042936,227570
2019,"Haute-Loire","Auvergne-Rhone-Alpes","Electricite",49582.3309287571,658525.673986866,307972.752113265,564857.081078909,36027.7550013094,1616965.59310911,8042936,227570
2019,"Haute-Marne","Grand Est","Electricite",21344.4936111335,550923.016826853,336936.146164474,426250.959172314,28340.9461549713,1363795.56192975,5556219,172512
2019,"Haute-Marne","Grand Est","Gaz",7233.32991,380690.99694,238354.48832,338116.32679,154.6446,964549.78656,5556219,172512
2019,"Haute-Saone","Bourgogne-Franche-Comte","Electricite",18356.5002472824,411348.701582448,365420.521181438,589680.153357729,69264.8702849803,1454070.74665388,2805580,235313
2019,"Haute-Saone","Bourgogne-Franche-Comte","Gaz",381.61895,359156.09667,255454.5201,286406.87175,204.46752,901603.57499,2805580,235313
2019,"Haute-Savoie","Auvergne-Rhone-Alpes","Gaz",17411.04629,1123806.7678,977923.97954,1365604.58794,6336.53944,3491082.92101,8042936,826094
2019,"Haute-Savoie","Auvergne-Rhone-Alpes","Electricite",33198.344707525,1437712.93305687,1840928.79454822,2468453.27500149,98962.2965665419,5879255.64388065,8042936,826094
2019,"Haute-Vienne","Nouvelle-Aquitaine","Gaz",2897.27778,1322563.64824,350355.05874,817272.31592,598.87513,2493687.17581,6010289,372359
2019,"Haute-Vienne","Nouvelle-Aquitaine","Electricite",18458.3394123582,437909.474273748,633512.848046697,903613.997342005,20006.9974937454,2013501.65656855,6010289,372359
2019,"Hautes-Alpes","Provence-Alpes-Cote d'Azur","Electricite",12186.7232842024,54909.2001370586,450544.595846097,495678.142645543,55590.2397807017,1068908.9016936,5081101,141220
2019,"Hautes-Alpes","Provence-Alpes-Cote d'Azur","Gaz",75.60011,32527.31237,72753.23255,108203.88908,436.17406,213996.20817,5081101,141220
2019,"Hautes-Pyrenees","Occitanie","Electricite",25488.4128370344,297151.776936831,543482.458129087,616756.986255879,24316.0288911854,1507195.66305002,5933185,229567
2019,"Hautes-Pyrenees","Occitanie","Gaz",5524.66216,608044.1921302,312335.087007,548389.6186,2203.40662,1476496.9665172,5933185,229567
2019,"Hauts-de-Seine","Ile-de-France","Electricite",451.941890188302,928847.429684846,4614181.58557707,2629320.04604636,218896.947555882,8391697.95075434,12262544,1624357
2019,"Hauts-de-Seine","Ile-de-France","Gaz",1481.10227,1740954.62408,2469133.52479,4601734.90103,10730.11295,8824034.26512,12262544,1624357
2019,"Herault","Occitanie","Gaz",10327.09224,626314.18832,764097.80775,1543568.22315,2541.47088,2946848.78234,5933185,1175623
2019,"Herault","Occitanie","Electricite",55136.0730317996,425220.924349938,2495829.24253233,3203336.94068868,100101.993114888,6279625.17371764,5933185,1175623
2019,"Ille-et-Vilaine","Bretagne","Gaz",183391.59478,1657195.06923,1486086.80338,1861835.81142,5865.93023,5194375.20904,3354854,1079498
2019,"Ille-et-Vilaine","Bretagne","Electricite",237607.797404888,1615766.4961935,2001098.71781842,2434999.21130732,110045.801000347,6399518.02372448,3354854,1079498
2019,"Indre","Centre-Val de Loire","Gaz",296.71779,665277.30444,195483.83458,413843.87952,718.10072,1275619.83705,2573180,219316
2019,"Indre","Centre-Val de Loire","Electricite",40399.6779077858,411150.11079127,451152.076501387,624530.243229249,21856.8606058497,1549088.96903554,2573180,219316
2019,"Indre-et-Loire","Centre-Val de Loire","Electricite",150247.599706243,588599.37513087,1207438.02490761,1598131.84597935,63000.4726252647,3607417.31834933,2573180,610079
2019,"Indre-et-Loire","Centre-Val de Loire","Gaz",172252.01575,1289205.13225,650066.3694,1189892.06487,897.6215,3302313.20377,2573180,610079
2019,"Isere","Auvergne-Rhone-Alpes","Electricite",46747.7824924108,4345958.6017158,2906339.94684646,3113093.24764754,74938.5412969728,10487078.1199992,8042936,1271166
2019,"Isere","Auvergne-Rhone-Alpes","Gaz",6332.93965,4169200.78737,2446996.30757,1785455.86717,2080.64296,8410066.54472,8042936,1271166
2019,"Jura","Bourgogne-Franche-Comte","Electricite",28930.834315142,1531393.36843145,408276.811520408,643382.526974407,41789.4180824928,2653772.9593239,2805580,259199
2019,"Jura","Bourgogne-Franche-Comte","Gaz",3051.50623,2331252.81414,540344.09598,435021.76773,646.40274,3310316.58682,2805580,259199
2019,"Landes","Nouvelle-Aquitaine","Gaz",2960.02342,746883.896805,388027.725036,451010.40505,2082.89557,1590964.945881,6010289,413690
2019,"Landes","Nouvelle-Aquitaine","Electricite",159155.652929541,1329060.25482762,870540.909029264,1312781.97742965,92809.9266723557,3764348.72088843,6010289,413690
2019,"Loir-et-Cher","Centre-Val de Loire","Electricite",86740.5475119183,469684.648395335,612168.108470223,965362.473357623,40293.2540503387,2174249.03178544,2573180,329470
2019,"Loir-et-Cher","Centre-Val de Loire","Gaz",5739.95195,422290.98586,343168.13536,636788.76247,2428.89238,1410416.72802,2573180,329470
2019,"Loire","Auvergne-Rhone-Alpes","Gaz",5101.24652,2496092.5063,1129033.7468,1899667.31705,5944.21747,5535839.03414,8042936,765634
2019,"Loire","Auvergne-Rhone-Alpes","Electricite",46206.2277346864,1427725.69765709,1171241.32663942,1549962.53992982,80004.1414270785,4275139.93338809,8042936,765634
2019,"Loire-Atlantique","Pays de la Loire","Gaz",256627.69173,8610872.14025,2273192.76572,2888208.0363,9517.63059,14038418.26459,3806461,1429272
2019,"Loire-Atlantique","Pays de la Loire","Electricite",171094.292941285,2144541.29686415,2515649.79571724,3383376.03329903,181871.776025649,8396533.19484735,3806461,1429272
2019,"Loiret","Centre-Val de Loire","Electricite",155991.617320204,1238192.82978296,1441696.08760118,1809402.32952094,100030.34900228,4745313.21322756,2573180,680434
2019,"Loiret","Centre-Val de Loire","Gaz",119334.25729,3250809.40961,877610.21052,1557819.72009,11087.85284,5816661.45035,2573180,680434
2019,"Lot","Occitanie","Gaz",58.07359,31032.00328,72954.29081,127508.4355,348.45922,231901.2624,5933185,174094
2019,"Lot","Occitanie","Electricite",31799.085209176,226978.606931112,287706.920578034,557781.178259299,14580.3641907093,1118846.15516833,5933185,174094
2019,"Lot-et-Garonne","Nouvelle-Aquitaine","Electricite",98952.0848414835,408460.450389625,629608.817381716,947085.113998545,49647.5719088789,2133754.03852025,6010289,331271
2019,"Lot-et-Garonne","Nouvelle-Aquitaine","Gaz",82335.03471,512471.982651,484091.8333824,496024.14798,263.96782,1575186.9665434,6010289,331271
2019,"Lozere","Occitanie","Electricite",18444.3944887786,112284.15632593,147241.955591729,196970.209590876,7693.11720226191,482633.833199575,5933185,76604
2019,"Maine-et-Loire","Pays de la Loire","Gaz",74509.72913,1238256.11827,747892.58542,1275531.56428,840.26735,3337030.26445,3806461,818273
2019,"Maine-et-Loire","Pays de la Loire","Electricite",265712.056430442,1221409.84168517,1341381.48590694,1964159.29956722,92985.6462561165,4885648.32984588,3806461,818273
2019,"Manche","Normandie","Gaz",2239.35989,939591.92949,505666.45795,598636.68933,69433.15518,2115567.59184,3325032,495045
2019,"Manche","Normandie","Electricite",176403.500028688,1344494.53044995,800868.886519183,1513837.55064024,79985.2839206882,3915589.75155874,3325032,495045
2019,"Marne","Grand Est","Gaz",15817.46903,4190635.00469,1008784.70885,1424191.43736,631.83908,6640060.45901,5556219,566855
2019,"Marne","Grand Est","Electricite",98551.8549392199,1475984.50163813,1236749.04218848,1343893.82855501,137311.756349813,4292490.98367066,5556219,566855
2019,"Mayenne","Pays de la Loire","Gaz",6442.86472,830261.9651,253127.98627,403798.49902,167.10239,1493798.4175,3806461,307062
2019,"Mayenne","Pays de la Loire","Electricite",149421.421723153,928057.598259853,450279.073364902,803893.216540658,55531.7023681335,2387183.0122567,3806461,307062
2019,"Meurthe-et-Moselle","Grand Est","Gaz",7058.71025,11211602.69873,914781.04559,2766791.42752,2710.58774,14902944.46983,5556219,733760
2019,"Meurthe-et-Moselle","Grand Est","Electricite",33521.1454000931,1959729.58142171,1370196.55961683,1626167.39819897,51697.9222768289,5041312.60691443,5556219,733760
2019,"Meuse","Grand Est","Electricite",34685.4197853524,487026.15205368,371778.363160524,469583.787966074,29389.2167656129,1392462.93973124,5556219,184083
2019,"Meuse","Grand Est","Gaz",59056.88998,1307464.39458,310452.99518,398884.36101,339.59437,2076198.23512,5556219,184083
2019,"Morbihan","Bretagne","Gaz",10234.06332,1213600.0428,723317.87908,1114514.41276,832.12759,3062498.52555,3354854,759684
2019,"Morbihan","Bretagne","Electricite",233002.818964312,1223928.39611037,1313221.30864064,2124263.14983603,79281.9966285104,4973697.67017986,3354854,759684
2019,"Moselle","Grand Est","Gaz",15535.59165,12024895.05199,1676322.58473,4157179.95852,21417.66125,17895350.84814,5556219,1046543
2019,"Moselle","Grand Est","Electricite",33072.7973611228,3157842.13029534,1464975.27797445,2461833.76490474,217261.849172599,7334985.81970825,5556219,1046543
2019,"Nievre","Bourgogne-Franche-Comte","Gaz",2142.53103,395269.7751,282648.79629,428618.97002,359.06116,1109039.1336,2805580,204452
2019,"Nievre","Bourgogne-Franche-Comte","Electricite",30984.6875534095,344282.580857538,325535.317574168,610301.845377929,39920.5752735829,1351025.00663663,2805580,204452
2019,"Nord","Hauts-de-France","Gaz",40950.51802,26819386.06036,3623762.62901,9015649.99557,10123.84729,39509873.05025,6004947,2608346
2019,"Nord","Hauts-de-France","Electricite",175126.366145767,11162463.9489539,4760653.08935657,4975042.82748626,319917.650730123,21393203.8826726,6004947,2608346
2019,"Oise","Hauts-de-France","Gaz",3545.06624,3607032.03954,931996.14909,1789916.09082,2906.30359,6335395.64928,6004947,829419
2019,"Oise","Hauts-de-France","Electricite",40886.1114249683,1668361.98942186,1456284.4962815,2023031.19214075,58597.7866604624,5247161.57592953,6004947,829419
2019,"Orne","Normandie","Electricite",86515.1653383289,642817.744507638,416342.07843594,796668.894346545,47674.3226493851,1990018.20527784,3325032,279942
2019,"Orne","Normandie","Gaz",2888.2305,792885.54186,435732.1404,333430.21016,796.97403,1565733.09695,3325032,279942
2019,"Paris","Ile-de-France","Gaz",1690.5845,655983.8851,3358729.44317,5510951.76101,10541.27298,9537896.94676,12262544,2165423
2019,"Paris","Ile-de-France","Electricite",3822.72046088253,537740.030517226,8703464.14901143,4017488.24073323,337007.375058235,13599522.515781,12262544,2165423
2019,"Pas-de-Calais","Hauts-de-France","Gaz",33974.88219,7800528.13637,1305067.78637,4396209.24315,59718.67588,13595498.72396,6004947,1465278
2019,"Pas-de-Calais","Hauts-de-France","Electricite",151067.93533849,3388092.77295093,3009577.75864727,3164951.77559412,146249.042137635,9859939.28466845,6004947,1465278
2019,"Puy-de-Dome","Auvergne-Rhone-Alpes","Electricite",50419.0604517559,1493538.21928776,1218248.98472859,1511824.43709057,53518.0098387466,4327548.71139743,8042936,662152
2019,"Puy-de-Dome","Auvergne-Rhone-Alpes","Gaz",6493.0297,1958524.65815,895340.46071,1527119.58025,1245.21114,4388722.93995,8042936,662152
2019,"Pyrenees-Atlantiques","Nouvelle-Aquitaine","Gaz",17663.78161,1026030.9881428,729123.285317,1552777.76047,1877.25188,3327473.0674198,6010289,682621
2019,"Pyrenees-Atlantiques","Nouvelle-Aquitaine","Electricite",84036.6475587444,1047888.78206722,1277413.79819292,1682160.42884393,119575.587410306,4211075.24407313,6010289,682621
2019,"Pyrenees-Orientales","Occitanie","Gaz",29248.33349,165714.766433,222645.55072,394168.11491,203.66299,811980.428543,5933185,479979
2019,"Pyrenees-Orientales","Occitanie","Electricite",27705.60625462,242318.579607728,985956.608072169,1415739.90402492,31910.1741255935,2703630.87208503,5933185,479979
2019,"Rhone","Auvergne-Rhone-Alpes","Gaz",10067.69814,6023839.17539,2642584.36707,4424926.73178,11613.69695,13113031.66933,8042936,1875747
2019,"Rhone","Auvergne-Rhone-Alpes","Electricite",40325.4520630936,2714188.47656718,4414656.08173013,3724808.07782273,176636.493049392,11070614.5812325,8042936,1875747
2019,"Saone-et-Loire","Bourgogne-Franche-Comte","Gaz",15934.0501,2379704.92,864405.3934,1624020.44763,4121.09144,4888185.90257,2805580,551493
2019,"Saone-et-Loire","Bourgogne-Franche-Comte","Electricite",57291.8159001524,1291898.73189016,1231521.7293178,1364629.44797021,54989.8233087718,4000331.54838709,2805580,551493
2019,"Sarthe","Pays de la Loire","Electricite",130599.326087747,1155344.8768203,1147034.11786452,1456557.0879454,60849.8846559702,3950385.29337394,3806461,566412
2019,"Sarthe","Pays de la Loire","Gaz",61577.61973,981604.83392,705206.0728,1103386.05481,632.31838,2852406.89964,3806461,566412
2019,"Savoie","Auvergne-Rhone-Alpes","Electricite",17385.2943590751,4465492.72631371,1676600.78867681,1311206.60488217,81103.2929014914,7551788.70713326,8042936,436434
2019,"Savoie","Auvergne-Rhone-Alpes","Gaz",5060.28106,1372712.66703,472477.24738,618001.44253,952.42778,2469204.06578,8042936,436434
2019,"Seine-et-Marne","Ile-de-France","Electricite",44992.3867498979,1830315.26972423,3752447.43280015,3250377.87927186,139429.236272061,9017562.2048182,12262544,1421197
2019,"Seine-et-Marne","Ile-de-France","Gaz",10156.34453,7175260.69537,1774481.83411,3898179.8716,8895.82883,12866974.57444,12262544,1421197
2019,"Seine-Maritime","Normandie","Electricite",85613.7111080708,4873390.37361936,2337371.45550733,2898956.62189782,244195.541465311,10439527.7035979,3325032,1255633
2019,"Seine-Maritime","Normandie","Gaz",3797.4612,22933937.60607,7806157.03557,2739055.69432,3188.0854,33486135.88256,3325032,1255633
2019,"Seine-Saint-Denis","Ile-de-France","Electricite",7671.67978888766,590077.704370546,3941201.36142466,2338479.72365617,189652.944523037,7067083.4137633,12262544,1644903
2019,"Seine-Saint-Denis","Ile-de-France","Gaz",827.1172,2562185.50389,2873655.72668,4125184.75362,7839.66471,9569692.7661,12262544,1644903
